,,,,,,,,,Supply Gap %,,Registered Programs Gap,,Trainers Gap,,Assessment Center Gap,,Competency Assessors Gap,
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE MECHANIC|AUTOMOTIVE MECHANICAL ASSEMBLY NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE MECHANIC,AUTOMOTIVE MECHANICAL ASSEMBLY NC II,WITH TR,,"3,876","1,154","1,548",14,14,2,2,7,7,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE PAINTER|AUTOMOTIVE BODY PAINTING/FINISHING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE PAINTER,AUTOMOTIVE BODY PAINTING/FINISHING NC I,WITH TR,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|DISPATCHER (BOOKING/TRIP CONTROLLER)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,DISPATCHER (BOOKING/TRIP CONTROLLER),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"3,099","1,370",835,12,7,5,3,4,2,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVER|DRIVING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVER,DRIVING NC II,WITH TR,,"6,675","3,047","1,889",13,4,0,0,3,1,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|PASSENGER ASSISTANT OFFICER (CONDUCTOR)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,PASSENGER ASSISTANT OFFICER (CONDUCTOR),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,863",489,711,4,4,2,2,2,2,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|CASHIER|MOTORCYCLE & SMALL ENGINE TECHNICIAN|BOOKKEEPING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,CASHIER,MOTORCYCLE & SMALL ENGINE TECHNICIAN,BOOKKEEPING NC III,WITH TR,,434,87,152,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DESIGN AND DEVELOPMENT|AUTOMOTIVE PAINTER (SINGLE STAGE PAINTING)|AUTOMOTIVE BODY PAINTING/FINISHING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DESIGN AND DEVELOPMENT,AUTOMOTIVE PAINTER (SINGLE STAGE PAINTING),AUTOMOTIVE BODY PAINTING/FINISHING NC III,WITH TR,,"1,597",383,591,3,4,1,2,1,2,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVING (PASSENGER BUS) NC III|BUS & PUB DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVING (PASSENGER BUS) NC III,BUS & PUB DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,507,102,178,0,0,0,0,0,0,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVING (STRAIGHT TRUCK) NC III|TRUCK DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVING (STRAIGHT TRUCK) NC III,TRUCK DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,"1,704",853,426,8,4,2,0,4,1,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|ELECTRICAL INSTALLATION|AUTO ELECTRICIAN|AUTOMOTIVE ELECTRICAL ASSEMBLY NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,ELECTRICAL INSTALLATION,AUTO ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,WITH TR,,507,102,178,0,2,0,1,0,0,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|MARKETING AND SALES|MOTORCYCLE & SMALL ENGINE TECHNICIAN|MOTORCYCLE/SMALL ENGINE SERVICING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,MARKETING AND SALES,MOTORCYCLE & SMALL ENGINE TECHNICIAN,MOTORCYCLE/SMALL ENGINE SERVICING NC II,WITH TR,,490,99,172,0,2,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|RECEPTIONIST|MOTORCYCLE & SMALL ENGINE TECHNICIAN|FRONT OFFICE SERVICES NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,RECEPTIONIST,MOTORCYCLE & SMALL ENGINE TECHNICIAN,FRONT OFFICE SERVICES NC II,WITH TR,,507,102,178,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND INSTALLATION|WELDER|AUTOMOTIVE BODY REPAIRING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND INSTALLATION,WELDER,AUTOMOTIVE BODY REPAIRING NC II,WITH TR,,"1,704",853,426,6,2,5,2,4,1,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND MAINTENANCE|AUTO AIRCON TECHNICIAN|AUTOMOTIVE SERVICING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND MAINTENANCE,AUTO AIRCON TECHNICIAN,AUTOMOTIVE SERVICING NC III,WITH TR,,507,102,178,0,2,0,1,0,0,1,1
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND MAINTENANCE|AUTO TECHNICIAN LABORER|AUTOMOTIVE SERVICING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND MAINTENANCE,AUTO TECHNICIAN LABORER,AUTOMOTIVE SERVICING NC I,WITH TR,,"1,704",853,426,6,3,5,2,4,1,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|TRANPORTATION AND WAREHOUSING|DRIVING|DRIVING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,TRANPORTATION AND WAREHOUSING,DRIVING,DRIVING NC II,WITH TR,,600,180,240,0,1,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|BUILDING WIRING|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR,REGION_VII,CONSTRUCTION,BUILDING WIRING,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,,"1,625",813,407,8,4,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|COMMUNITY AND ECOSYSTEM CONSIDERATION|COMMUNITY WORKERS/LIAISON OFFICER|COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,COMMUNITY AND ECOSYSTEM CONSIDERATION,COMMUNITY WORKERS/LIAISON OFFICER,COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV,WITH CS,,"1,704",853,426,8,4,5,2,0,0,0,0
REGION_VII|CONSTRUCTION|COMPLYING ENVIRONMENTAL LAWS AND STANDARDS|PROJECT DEVELOPMENT AND ENVIRONMENTAL SPECIALIST|COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,COMPLYING ENVIRONMENTAL LAWS AND STANDARDS,PROJECT DEVELOPMENT AND ENVIRONMENTAL SPECIALIST,COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV,WITH CS,,"1,704",853,426,8,4,5,2,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|DUMPTRUCK OPERATOR|HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,DUMPTRUCK OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II,WITH TR,,"1,367",273,478,1,2,0,1,0,0,1,1
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|MOBILE CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,MOBILE CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III,WITH TR,,"1,367",273,478,1,2,0,0,0,1,1,1
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|RIGGER|RIGGING NC I|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,RIGGER,RIGGING NC I,WITH TR,,"1,366",273,478,1,2,1,2,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|TOWER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,WITH TR,,"1,367",273,478,1,2,0,1,0,1,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL|MASONRY (FINISHING)|MASONRY NC II|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL,MASONRY (FINISHING),MASONRY NC II,WITH TR,,"5,428","2,577","1,403",20,7,5,3,7,2,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL|MASONRY (ROUGH CONCRETE)|MASONRY NC I|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL,MASONRY (ROUGH CONCRETE),MASONRY NC I,WITH TR,,"2,743","1,144",762,8,3,5,2,3,1,0,0
REGION_VII|CONSTRUCTION|DRIVING|DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,CONSTRUCTION,DRIVING,DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,"1,704",853,426,6,3,2,0,4,1,1,1
REGION_VII|CONSTRUCTION|ELECTRICAL INSTALLATION|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC III|WITH TR,REGION_VII,CONSTRUCTION,ELECTRICAL INSTALLATION,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,WITH TR,,"1,699",850,425,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS|CONCRETE PUMP OPERATOR|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS,CONCRETE PUMP OPERATOR,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,428",342,528,2,2,2,2,1,1,1,1
REGION_VII|CONSTRUCTION|EQUIPMENT OPERATORS AND MAINTENANCE|HEO TOWER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE,HEO TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,WITH TR,,"1,850",484,705,4,4,1,1,1,1,0,0
"REGION_VII|CONSTRUCTION|HELPER MASON, CONSTRUCTION HELPER|MASON|MASONRY NC I|WITH TR",REGION_VII,CONSTRUCTION,"HELPER MASON, CONSTRUCTION HELPER",MASON,MASONRY NC I,WITH TR,,"1,651",826,413,8,4,5,2,0,0,0,0
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION
DIRECT WORKERS|ROAD ROLLER OPERATOR|HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II|WITH TR",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION
DIRECT WORKERS",ROAD ROLLER OPERATOR,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II,WITH TR,,"2,266",806,724,6,3,0,0,1,0,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|BIM MODELER|BASIC 3D BUILDING INFORMATION MODELLING LEVEL III|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,BIM MODELER,BASIC 3D BUILDING INFORMATION MODELLING LEVEL III,WITH CS,,967,193,338,1,2,1,2,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC I|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC I,WITH TR,,"7,002","3,342","1,851",17,9,4,2,13,7,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC III,WITH TR,,"4,456","1,712","1,471",16,12,5,3,8,6,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC IV|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC IV,WITH TR,,"3,454","1,012","1,371",12,12,2,2,6,6,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CIVIL ENGINEERING ASSOCIATE|DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CIVIL ENGINEERING ASSOCIATE,DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,"1,367",273,478,0,1,1,2,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION SITE SUPERVISOR|CONSTRUCTION SITE SUPERVISION LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION SITE SUPERVISOR,CONSTRUCTION SITE SUPERVISION LEVEL IV,WITH CS,,"4,776","1,634","1,763",18,16,5,3,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION TRADE SUPERVISOR|CONSTRUCTION TRADE SUPERVISION LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION TRADE SUPERVISOR,CONSTRUCTION TRADE SUPERVISION LEVEL IV,WITH CS,,"4,776","1,634","1,763",19,17,5,3,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|GAS (OXY-ACETYLENE) WELDER|GAS WELDING NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,GAS (OXY-ACETYLENE) WELDER,GAS WELDING NC II,WITH TR,,"4,690","1,606","1,732",18,15,5,2,9,8,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|SENIOR PAINTER|CONSTRUCTION PAINTING NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,SENIOR PAINTER,CONSTRUCTION PAINTING NC III,WITH TR,,"1,844",664,547,5,2,5,2,2,1,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|TIG PLATE WELDER|GAS TUNGSTEN ARC WELDING (GTAW) NC IV|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TIG PLATE WELDER,GAS TUNGSTEN ARC WELDING (GTAW) NC IV,WITH TR,,"3,876","1,154","1,548",14,14,2,2,7,7,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WAREHOUSEMAN (EXTERNAL)|WAREHOUSING SERVICES NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (EXTERNAL),WAREHOUSING SERVICES NC II,WITH TR,,"3,099","1,370",835,12,7,5,3,3,1,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WAREHOUSEMAN (INTERNAL)|WAREHOUSING SERVICES NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (INTERNAL),WAREHOUSING SERVICES NC II,WITH TR,,"3,099","1,370",835,12,7,5,3,3,1,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|CRAWLER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,CRAWLER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III,WITH TR,,"1,367",273,478,1,2,0,1,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|FORKLIFT OPERATOR|HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,FORKLIFT OPERATOR,HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II,WITH TR,,"1,849",484,705,4,4,1,1,1,1,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR|HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II,WITH TR,,"1,367",273,478,1,2,0,1,0,1,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|PAVER OPERATOR|HEAVY EQUIPMENT OPERATION (PAVER) NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,PAVER OPERATOR,HEAVY EQUIPMENT OPERATION (PAVER) NC II,WITH TR,,"1,367",273,478,1,2,0,1,0,1,1,1
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|TRUCK MOUNTED CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (TRUCK MOUNTED CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,TRUCK MOUNTED CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TRUCK MOUNTED CRANE) NC III,WITH TR,,"1,367",273,478,1,2,0,0,0,1,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|WHEEL LOADER OPERATOR|HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,WHEEL LOADER OPERATOR,HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II,WITH TR,,"1,423",341,526,1,1,0,0,0,0,0,0
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE|▪ BUILDING INSPECTOR ▪ CIVIL ENGINEERING DESIGN TECHNOLOGIST ▪ MATERIALS TESTING TECHNOLOGIST. ▪ CONSTRUCTION COORDINATOR, FOREMAN, OR SUPERINTENDENT ▪ ESTIMATOR ▪ TECHNICAL REPRESENTATIVE ▪ FIELD TECHNICAL ASSISTANT ▪ DRAFTSMAN/CAD OPERATOR ▪ REBAR FIXER ▪ BUILDING ELECTRICIAN ▪ BRICK LAYER/MASON ▪ PLUMBER|DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE","▪ BUILDING INSPECTOR ▪ CIVIL ENGINEERING DESIGN TECHNOLOGIST ▪ MATERIALS TESTING TECHNOLOGIST. ▪ CONSTRUCTION COORDINATOR, FOREMAN, OR SUPERINTENDENT ▪ ESTIMATOR ▪ TECHNICAL REPRESENTATIVE ▪ FIELD TECHNICAL ASSISTANT ▪ DRAFTSMAN/CAD OPERATOR ▪ REBAR FIXER ▪ BUILDING ELECTRICIAN ▪ BRICK LAYER/MASON ▪ PLUMBER",DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,"4,776","1,634","1,763",18,16,0,0,0,0,0,0
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE|BULLDOZER OPERATOR|HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II|WITH TR",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE",BULLDOZER OPERATOR,HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II,WITH TR,,"2,956","1,270",820,9,4,0,0,2,0,0,0
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE|MASONRY TECHNICIAN, PLUMBING TECHNICIAN, TECHNICAL DRAFTSMAN, REINFORCING STEELWORKS TECHNICIAN, PAINTING TECHNICIAN, TILE SETTING TECHNICIAN, CARPENTRY, TECHNICIAN, SCAFFOLDING AND FORMWORKS TECHNICIAN, CIVIL ENGINEERING TECHNOLOGIST|DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE","MASONRY TECHNICIAN, PLUMBING TECHNICIAN, TECHNICAL DRAFTSMAN, REINFORCING STEELWORKS TECHNICIAN, PAINTING TECHNICIAN, TILE SETTING TECHNICIAN, CARPENTRY, TECHNICIAN, SCAFFOLDING AND FORMWORKS TECHNICIAN, CIVIL ENGINEERING TECHNOLOGIST",DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,"2,744","1,144",762,8,3,0,0,0,0,0,0
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION, RESIDENTIAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION|PV SYSTEMS INSTALLATION TECHNICIAN|PV SYSTEMS INSTALLATION NC II|WITH TR",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION, RESIDENTIAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION",PV SYSTEMS INSTALLATION TECHNICIAN,PV SYSTEMS INSTALLATION NC II,WITH TR,,"3,336","1,207","1,131",11,9,0,0,5,4,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION|FDAS TECHNICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION,FDAS TECHNICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,,"7,497","3,610","1,981",21,7,5,2,6,2,1,1
